date,period,p_actual,p_GE,p_IB,p_GN,p_HC,regime,mp_GE,mp_IB,mp_GN,mp_HC
2025-09-03,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-04,1,97.63,93.53,91.23,98.72,97.63,DA60/ID15,4.099999999999994,6.3999999999999915,-1.0900000000000034,0.0
2025-09-04,2,91.23,87.59,84.39,93.53,91.24,DA60/ID15,3.6400000000000006,6.840000000000003,-2.299999999999997,-0.009999999999990905
2025-09-04,3,82.14,80.78,77.77,81.5,81.5,DA60/ID15,1.3599999999999994,4.3700000000000045,0.6400000000000006,0.6400000000000006
2025-09-04,4,79.94,79.11,70.7,79.94,79.94,DA60/ID15,0.8299999999999983,9.239999999999995,0.0,0.0
2025-09-04,5,78.11,74.9,69.8,74.9,77.63,DA60/ID15,3.2099999999999937,8.310000000000002,3.2099999999999937,0.480000000000004
2025-09-04,6,79.11,75.58,70.0,75.58,78.0,DA60/ID15,3.530000000000001,9.11,3.530000000000001,1.1099999999999994
2025-09-04,7,85.26,82.1,79.11,83.68,84.12,DA60/ID15,3.160000000000011,6.150000000000006,1.5799999999999983,1.1400000000000006
2025-09-04,8,99.53,99.53,92.07,99.53,99.34,DA60/ID15,0.0,7.460000000000008,0.0,0.18999999999999773
2025-09-04,9,98.68,93.75,87.4,97.2,97.63,DA60/ID15,4.930000000000007,11.280000000000001,1.480000000000004,1.0500000000000114
2025-09-04,10,60.44,60.44,47.94,57.8,57.8,DA60/ID15,0.0,12.5,2.6400000000000006,2.6400000000000006
2025-09-04,11,5.0,5.0,2.2,3.52,4.1,DA60/ID15,0.0,2.8,1.48,0.9000000000000004
2025-09-04,12,0.65,0.65,0.0,0.09,0.51,DA60/ID15,0.0,0.65,0.56,0.14
2025-09-04,13,0.09,0.09,0.0,0.0,0.0,DA60/ID15,0.0,0.09,0.09,0.09
2025-09-04,14,0.01,0.09,0.0,0.0,0.0,DA60/ID15,-0.08,0.01,0.01,0.01
2025-09-04,15,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-04,16,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-04,17,0.01,0.01,0.0,0.0,0.0,DA60/ID15,0.0,0.01,0.01,0.01
2025-09-04,18,0.75,0.85,0.51,0.65,0.65,DA60/ID15,-0.09999999999999998,0.24,0.09999999999999998,0.09999999999999998
2025-09-04,19,13.0,20.33,5.79,10.0,7.96,DA60/ID15,-7.329999999999998,7.21,3.0,5.04
2025-09-04,20,73.13,70.47,60.44,70.83,67.5,DA60/ID15,2.6599999999999966,12.689999999999998,2.299999999999997,5.6299999999999955
2025-09-04,21,96.0,92.57,81.63,102.7,93.18,DA60/ID15,3.430000000000007,14.370000000000005,-6.700000000000003,2.819999999999993
2025-09-04,22,100.0,97.52,92.07,106.83,98.64,DA60/ID15,2.480000000000004,7.930000000000007,-6.829999999999998,1.3599999999999994
2025-09-04,23,87.82,86.81,80.61,102.7,86.56,DA60/ID15,1.009999999999991,7.209999999999994,-14.88000000000001,1.259999999999991
2025-09-04,24,81.26,80.78,70.83,88.31,80.54,DA60/ID15,0.480000000000004,10.430000000000007,-7.049999999999997,0.7199999999999989
2025-09-04,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-05,1,96.8,89.92,89.25,96.8,96.8,DA60/ID15,6.8799999999999955,7.549999999999997,0.0,0.0
2025-09-05,2,85.07,82.26,82.17,85.0,85.45,DA60/ID15,2.809999999999988,2.8999999999999915,0.06999999999999318,-0.38000000000000966
2025-09-05,3,78.78,73.8,65.0,74.2,77.04,DA60/ID15,4.980000000000004,13.780000000000001,4.579999999999998,1.7399999999999949
2025-09-05,4,69.57,64.75,60.59,64.75,64.75,DA60/ID15,4.819999999999993,8.97999999999999,4.819999999999993,4.819999999999993
2025-09-05,5,64.75,62.94,59.94,64.75,63.61,DA60/ID15,1.8100000000000023,4.810000000000002,0.0,1.1400000000000006
2025-09-05,6,64.75,64.75,60.0,64.75,64.75,DA60/ID15,0.0,4.75,0.0,0.0
2025-09-05,7,81.97,78.78,69.57,79.02,79.5,DA60/ID15,3.1899999999999977,12.400000000000006,2.950000000000003,2.469999999999999
2025-09-05,8,89.25,88.22,81.97,89.25,88.72,DA60/ID15,1.0300000000000011,7.280000000000001,0.0,0.5300000000000011
2025-09-05,9,87.35,83.0,74.2,82.98,83.84,DA60/ID15,4.349999999999994,13.149999999999991,4.36999999999999,3.509999999999991
2025-09-05,10,69.57,69.57,50.0,64.75,64.75,DA60/ID15,0.0,19.569999999999993,4.819999999999993,4.819999999999993
2025-09-05,11,5.76,5.76,2.4,3.52,3.52,DA60/ID15,0.0,3.36,2.2399999999999998,2.2399999999999998
2025-09-05,12,1.72,1.72,0.51,0.82,0.99,DA60/ID15,0.0,1.21,0.9,0.73
2025-09-05,13,0.51,0.51,0.0,0.09,0.15,DA60/ID15,0.0,0.51,0.42000000000000004,0.36
2025-09-05,14,0.16,0.16,0.0,0.01,0.01,DA60/ID15,0.0,0.16,0.15,0.15
2025-09-05,15,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-05,16,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-05,17,0.0,0.01,0.0,0.0,0.0,DA60/ID15,-0.01,0.0,0.0,0.0
2025-09-05,18,0.65,0.65,0.01,0.16,0.51,DA60/ID15,0.0,0.64,0.49,0.14
2025-09-05,19,2.4,3.6,0.51,2.2,1.55,DA60/ID15,-1.2000000000000002,1.89,0.19999999999999973,0.8499999999999999
2025-09-05,20,50.0,50.0,14.0,45.9,45.0,DA60/ID15,0.0,36.0,4.100000000000001,5.0
2025-09-05,21,79.26,79.02,60.59,83.84,79.02,DA60/ID15,0.2400000000000091,18.67,-4.579999999999998,0.2400000000000091
2025-09-05,22,84.5,83.08,76.25,95.0,83.38,DA60/ID15,1.4200000000000017,8.25,-10.5,1.1200000000000045
2025-09-05,23,79.5,79.1,64.75,85.07,79.1,DA60/ID15,0.4000000000000057,14.75,-5.569999999999993,0.4000000000000057
2025-09-05,24,78.28,73.8,52.23,79.74,73.8,DA60/ID15,4.480000000000004,26.050000000000004,-1.4599999999999937,4.480000000000004
2025-09-05,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,1,76.11,65.07,68.77,70.15,76.11,DA60/ID15,11.040000000000006,7.340000000000003,5.959999999999994,0.0
2025-09-06,2,62.26,59.5,54.96,60.68,62.26,DA60/ID15,2.759999999999998,7.299999999999997,1.5799999999999983,0.0
2025-09-06,3,54.96,53.94,45.15,53.94,54.96,DA60/ID15,1.0200000000000031,9.810000000000002,1.0200000000000031,0.0
2025-09-06,4,45.15,45.15,36.75,43.79,45.15,DA60/ID15,0.0,8.399999999999999,1.3599999999999994,0.0
2025-09-06,5,39.7,39.7,33.46,36.75,39.6,DA60/ID15,0.0,6.240000000000002,2.950000000000003,0.10000000000000142
2025-09-06,6,35.4,39.6,33.46,33.46,35.0,DA60/ID15,-4.200000000000003,1.9399999999999977,1.9399999999999977,0.3999999999999986
2025-09-06,7,39.6,39.7,33.46,35.0,35.4,DA60/ID15,-0.10000000000000142,6.140000000000001,4.600000000000001,4.200000000000003
2025-09-06,8,43.79,39.9,33.46,39.6,39.7,DA60/ID15,3.8900000000000006,10.329999999999998,4.189999999999998,4.089999999999996
2025-09-06,9,35.0,35.4,32.0,32.21,33.46,DA60/ID15,-0.3999999999999986,3.0,2.789999999999999,1.5399999999999991
2025-09-06,10,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,11,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,12,-0.5,-0.49,-0.6,-0.5,-0.19,DA60/ID15,-0.010000000000000009,0.09999999999999998,0.0,-0.31
2025-09-06,13,-0.9,-0.7,-0.9,-0.9,-0.62,DA60/ID15,-0.20000000000000007,0.0,0.0,-0.28
2025-09-06,14,-0.99,-0.99,-1.0,-0.99,-0.9,DA60/ID15,0.0,0.010000000000000009,0.0,-0.08999999999999997
2025-09-06,15,-1.21,-1.21,-1.21,-1.21,-1.21,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,16,-1.21,-1.21,-1.21,-1.21,-1.21,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,17,-1.21,-1.21,-1.21,-1.21,-1.21,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,18,-0.66,-0.66,-0.9,-0.66,-0.62,DA60/ID15,0.0,0.24,0.0,-0.040000000000000036
2025-09-06,19,-0.5,-0.5,-0.6,-0.5,-0.19,DA60/ID15,0.0,0.09999999999999998,0.0,-0.31
2025-09-06,20,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-06,21,9.29,19.99,1.49,30.6,6.0,DA60/ID15,-10.7,7.799999999999999,-21.310000000000002,3.289999999999999
2025-09-06,22,35.0,39.7,22.2,39.7,33.46,DA60/ID15,-4.700000000000003,12.8,-4.700000000000003,1.5399999999999991
2025-09-06,23,33.46,36.75,8.9,39.7,32.21,DA60/ID15,-3.289999999999999,24.560000000000002,-6.240000000000002,1.25
2025-09-06,24,7.96,19.99,1.07,33.46,5.73,DA60/ID15,-12.029999999999998,6.89,-25.5,2.2299999999999995
2025-09-06,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-07,1,35.0,34.9,23.46,34.6,35.0,DA60/ID15,0.10000000000000142,11.54,0.3999999999999986,0.0
2025-09-07,2,24.58,24.58,22.9,23.46,24.58,DA60/ID15,0.0,1.6799999999999997,1.1199999999999974,0.0
2025-09-07,3,35.0,33.46,31.17,31.17,33.46,DA60/ID15,1.5399999999999991,3.8299999999999983,3.8299999999999983,1.5399999999999991
2025-09-07,4,31.17,31.17,21.0,27.0,31.17,DA60/ID15,0.0,10.170000000000002,4.170000000000002,0.0
2025-09-07,5,31.17,31.17,22.0,27.8,31.17,DA60/ID15,0.0,9.170000000000002,3.370000000000001,0.0
2025-09-07,6,33.46,31.17,26.6,31.17,31.17,DA60/ID15,2.289999999999999,6.859999999999999,2.289999999999999,2.289999999999999
2025-09-07,7,23.0,23.0,6.4,15.0,19.99,DA60/ID15,0.0,16.6,8.0,3.0100000000000016
2025-09-07,8,33.46,33.46,15.0,22.0,33.46,DA60/ID15,0.0,18.46,11.46,0.0
2025-09-07,9,35.0,35.0,24.9,33.46,35.0,DA60/ID15,0.0,10.100000000000001,1.5399999999999991,0.0
2025-09-07,10,30.0,30.0,25.15,26.94,27.29,DA60/ID15,0.0,4.850000000000001,3.0599999999999987,2.710000000000001
2025-09-07,11,19.99,19.99,3.52,6.0,11.72,DA60/ID15,0.0,16.47,13.989999999999998,8.269999999999998
2025-09-07,12,1.72,1.72,0.65,1.2,1.72,DA60/ID15,0.0,1.0699999999999998,0.52,0.0
2025-09-07,13,0.65,0.66,0.0,0.65,0.65,DA60/ID15,-0.010000000000000009,0.65,0.0,0.0
2025-09-07,14,0.66,0.7,0.0,0.65,0.65,DA60/ID15,-0.039999999999999925,0.66,0.010000000000000009,0.010000000000000009
2025-09-07,15,0.85,1.0,0.01,0.65,0.65,DA60/ID15,-0.15000000000000002,0.84,0.19999999999999996,0.19999999999999996
2025-09-07,16,0.65,0.65,0.0,0.65,0.65,DA60/ID15,0.0,0.65,0.0,0.0
2025-09-07,17,1.5,1.69,0.65,0.65,1.0,DA60/ID15,-0.18999999999999995,0.85,0.85,0.5
2025-09-07,18,6.1,8.0,3.52,5.11,5.11,DA60/ID15,-1.9000000000000004,2.5799999999999996,0.9899999999999993,0.9899999999999993
2025-09-07,19,35.01,44.8,33.46,35.01,35.01,DA60/ID15,-9.79,1.5499999999999972,0.0,0.0
2025-09-07,20,76.11,70.15,50.19,70.0,70.47,DA60/ID15,5.959999999999994,25.92,6.109999999999999,5.640000000000001
2025-09-07,21,85.75,82.26,68.77,94.5,83.84,DA60/ID15,3.489999999999995,16.980000000000004,-8.75,1.9099999999999966
2025-09-07,22,90.0,87.67,83.75,102.25,89.51,DA60/ID15,2.3299999999999983,6.25,-12.25,0.4899999999999949
2025-09-07,23,86.44,83.84,79.85,101.85,85.79,DA60/ID15,2.5999999999999943,6.590000000000003,-15.409999999999997,0.6499999999999915
2025-09-07,24,82.11,79.5,62.94,91.23,81.32,DA60/ID15,2.6099999999999994,19.17,-9.120000000000005,0.7900000000000063
2025-09-07,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-08,1,102.44,102.44,101.97,101.97,103.15,DA60/ID15,0.0,0.46999999999999886,0.46999999999999886,-0.710000000000008
2025-09-08,2,100.01,96.27,96.83,96.84,101.12,DA60/ID15,3.740000000000009,3.180000000000007,3.1700000000000017,-1.1099999999999994
2025-09-08,3,95.26,91.54,82.29,92.02,95.26,DA60/ID15,3.719999999999999,12.969999999999999,3.240000000000009,0.0
2025-09-08,4,92.02,88.41,80.94,88.48,92.02,DA60/ID15,3.6099999999999994,11.079999999999998,3.539999999999992,0.0
2025-09-08,5,91.3,82.29,80.03,85.58,91.3,DA60/ID15,9.009999999999991,11.269999999999996,5.719999999999999,0.0
2025-09-08,6,91.54,85.58,80.27,88.15,91.54,DA60/ID15,5.960000000000008,11.27000000000001,3.3900000000000006,0.0
2025-09-08,7,93.68,91.3,81.78,91.55,92.26,DA60/ID15,2.3800000000000097,11.900000000000006,2.1300000000000097,1.4200000000000017
2025-09-08,8,101.64,99.3,96.27,96.97,101.12,DA60/ID15,2.3400000000000034,5.3700000000000045,4.670000000000002,0.519999999999996
2025-09-08,9,101.97,101.76,96.83,98.07,101.64,DA60/ID15,0.20999999999999375,5.140000000000001,3.9000000000000057,0.3299999999999983
2025-09-08,10,91.54,88.15,80.27,88.15,91.23,DA60/ID15,3.3900000000000006,11.27000000000001,3.3900000000000006,0.3100000000000023
2025-09-08,11,66.09,66.09,41.96,62.94,63.0,DA60/ID15,0.0,24.130000000000003,3.1500000000000057,3.0900000000000034
2025-09-08,12,27.2,27.94,11.72,22.2,25.15,DA60/ID15,-0.740000000000002,15.479999999999999,5.0,2.0500000000000007
2025-09-08,13,8.0,8.0,1.5,5.11,5.76,DA60/ID15,0.0,6.5,2.8899999999999997,2.24
2025-09-08,14,5.11,5.76,0.85,2.65,4.31,DA60/ID15,-0.6499999999999995,4.260000000000001,2.4600000000000004,0.8000000000000007
2025-09-08,15,1.2,1.5,0.01,0.47,0.66,DA60/ID15,-0.30000000000000004,1.19,0.73,0.5399999999999999
2025-09-08,16,0.65,0.8,0.0,0.01,0.01,DA60/ID15,-0.15000000000000002,0.65,0.64,0.64
2025-09-08,17,0.85,1.1,0.0,0.01,0.16,DA60/ID15,-0.2500000000000001,0.85,0.84,0.69
2025-09-08,18,5.8,6.0,1.0,4.9,4.9,DA60/ID15,-0.20000000000000018,4.8,0.8999999999999995,0.8999999999999995
2025-09-08,19,41.0,44.9,22.2,35.0,29.32,DA60/ID15,-3.8999999999999986,18.8,6.0,11.68
2025-09-08,20,57.94,52.5,37.6,52.5,52.5,DA60/ID15,5.439999999999998,20.339999999999996,5.439999999999998,5.439999999999998
2025-09-08,21,76.03,70.47,52.5,88.15,73.08,DA60/ID15,5.560000000000002,23.53,-12.120000000000005,2.950000000000003
2025-09-08,22,81.46,80.27,60.0,92.26,80.94,DA60/ID15,1.1899999999999977,21.459999999999994,-10.800000000000011,0.519999999999996
2025-09-08,23,71.95,63.0,45.0,81.97,63.0,DA60/ID15,8.950000000000003,26.950000000000003,-10.019999999999996,8.950000000000003
2025-09-08,24,44.8,42.0,15.18,60.0,42.0,DA60/ID15,2.799999999999997,29.619999999999997,-15.200000000000003,2.799999999999997
2025-09-08,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-09,1,81.72,75.99,69.45,78.98,81.72,DA60/ID15,5.730000000000004,12.269999999999996,2.739999999999995,0.0
2025-09-09,2,78.84,70.1,63.0,75.99,78.84,DA60/ID15,8.740000000000009,15.840000000000003,2.8500000000000085,0.0
2025-09-09,3,65.0,61.51,60.1,65.0,65.0,DA60/ID15,3.490000000000002,4.899999999999999,0.0,0.0
2025-09-09,4,65.0,61.51,60.0,61.51,63.0,DA60/ID15,3.490000000000002,5.0,3.490000000000002,2.0
2025-09-09,5,69.45,62.94,60.1,69.45,69.45,DA60/ID15,6.510000000000005,9.350000000000001,0.0,0.0
2025-09-09,6,78.84,70.15,61.51,75.58,75.99,DA60/ID15,8.689999999999998,17.330000000000005,3.260000000000005,2.8500000000000085
2025-09-09,7,83.09,83.09,69.45,82.23,83.09,DA60/ID15,0.0,13.64,0.8599999999999994,0.0
2025-09-09,8,96.1,94.26,82.3,94.5,94.5,DA60/ID15,1.8399999999999892,13.799999999999997,1.5999999999999943,1.5999999999999943
2025-09-09,9,95.26,93.78,82.23,93.78,94.26,DA60/ID15,1.480000000000004,13.030000000000001,1.480000000000004,1.0
2025-09-09,10,66.85,61.51,60.0,61.51,66.85,DA60/ID15,5.339999999999996,6.849999999999994,5.339999999999996,0.0
2025-09-09,11,27.94,27.94,10.0,21.56,25.0,DA60/ID15,0.0,17.94,6.380000000000003,2.9400000000000013
2025-09-09,12,18.92,20.33,4.31,6.0,10.0,DA60/ID15,-1.4099999999999966,14.610000000000003,12.920000000000002,8.920000000000002
2025-09-09,13,3.52,3.52,0.65,1.5,1.72,DA60/ID15,0.0,2.87,2.02,1.8
2025-09-09,14,0.85,1.06,0.15,0.65,0.65,DA60/ID15,-0.21000000000000008,0.7,0.19999999999999996,0.19999999999999996
2025-09-09,15,0.65,0.65,0.0,0.01,0.16,DA60/ID15,0.0,0.65,0.64,0.49
2025-09-09,16,0.01,0.01,0.0,0.0,0.0,DA60/ID15,0.0,0.01,0.01,0.01
2025-09-09,17,0.01,0.01,0.0,0.0,0.0,DA60/ID15,0.0,0.01,0.01,0.01
2025-09-09,18,0.16,0.46,0.0,0.0,0.01,DA60/ID15,-0.30000000000000004,0.16,0.16,0.15
2025-09-09,19,8.16,10.0,0.85,4.31,4.31,DA60/ID15,-1.8399999999999999,7.3100000000000005,3.8500000000000005,3.8500000000000005
2025-09-09,20,69.45,62.94,45.1,61.51,61.51,DA60/ID15,6.510000000000005,24.35,7.940000000000005,7.940000000000005
2025-09-09,21,95.26,93.78,82.3,102.75,94.26,DA60/ID15,1.480000000000004,12.960000000000008,-7.489999999999995,1.0
2025-09-09,22,95.16,94.25,86.57,106.01,94.26,DA60/ID15,0.9099999999999966,8.590000000000003,-10.850000000000009,0.8999999999999915
2025-09-09,23,91.18,89.64,82.3,103.14,89.94,DA60/ID15,1.5400000000000063,8.88000000000001,-11.959999999999994,1.240000000000009
2025-09-09,24,83.55,83.09,69.45,94.5,83.09,DA60/ID15,0.45999999999999375,14.099999999999994,-10.950000000000003,0.45999999999999375
2025-09-09,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-10,1,99.02,94.51,86.75,98.78,99.02,DA60/ID15,4.509999999999991,12.269999999999996,0.23999999999999488,0.0
2025-09-10,2,88.15,85.13,81.8,87.27,88.36,DA60/ID15,3.0200000000000102,6.3500000000000085,0.8800000000000097,-0.20999999999999375
2025-09-10,3,88.15,85.13,80.0,85.84,88.12,DA60/ID15,3.0200000000000102,8.150000000000006,2.3100000000000023,0.030000000000001137
2025-09-10,4,83.09,81.82,70.15,82.32,82.68,DA60/ID15,1.2700000000000102,12.939999999999998,0.7700000000000102,0.4099999999999966
2025-09-10,5,81.1,75.0,61.51,75.0,76.26,DA60/ID15,6.099999999999994,19.589999999999996,6.099999999999994,4.839999999999989
2025-09-10,6,75.0,69.45,60.1,69.45,75.0,DA60/ID15,5.549999999999997,14.899999999999999,5.549999999999997,0.0
2025-09-10,7,81.1,79.9,61.51,75.99,80.79,DA60/ID15,1.1999999999999886,19.589999999999996,5.109999999999999,0.30999999999998806
2025-09-10,8,84.26,83.09,70.0,83.09,83.09,DA60/ID15,1.1700000000000017,14.260000000000005,1.1700000000000017,1.1700000000000017
2025-09-10,9,77.69,75.99,60.1,75.0,75.99,DA60/ID15,1.7000000000000028,17.589999999999996,2.6899999999999977,1.7000000000000028
2025-09-10,10,47.14,47.14,38.3,45.1,45.1,DA60/ID15,0.0,8.840000000000003,2.039999999999999,2.039999999999999
2025-09-10,11,1.2,1.1,0.0,0.09,0.65,DA60/ID15,0.09999999999999987,1.2,1.1099999999999999,0.5499999999999999
2025-09-10,12,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-10,13,0.0,0.0,-0.01,0.0,0.0,DA60/ID15,0.0,0.01,0.0,0.0
2025-09-10,14,0.0,0.0,-0.01,0.0,0.0,DA60/ID15,0.0,0.01,0.0,0.0
2025-09-10,15,-0.01,-0.01,-0.01,-0.01,-0.01,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-10,16,-0.01,-0.01,-0.01,-0.01,-0.01,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-10,17,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-10,18,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-10,19,5.11,5.76,0.66,3.0,3.52,DA60/ID15,-0.6499999999999995,4.45,2.1100000000000003,1.5900000000000003
2025-09-10,20,61.51,61.51,44.8,60.0,59.71,DA60/ID15,0.0,16.71,1.509999999999998,1.7999999999999972
2025-09-10,21,83.09,83.09,62.94,93.1,81.82,DA60/ID15,0.0,20.150000000000006,-10.009999999999991,1.2700000000000102
2025-09-10,22,89.73,88.37,79.29,100.0,88.15,DA60/ID15,1.3599999999999994,10.439999999999998,-10.269999999999996,1.5799999999999983
2025-09-10,23,82.9,81.81,62.94,93.1,81.8,DA60/ID15,1.0900000000000034,19.960000000000008,-10.199999999999989,1.1000000000000085
2025-09-10,24,69.45,69.45,45.2,81.26,69.45,DA60/ID15,0.0,24.25,-11.810000000000002,0.0
2025-09-10,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,1,97.97,88.12,82.38,97.32,97.97,DA60/ID15,9.849999999999994,15.590000000000003,0.6500000000000057,0.0
2025-09-11,2,82.53,81.67,78.35,81.67,83.57,DA60/ID15,0.8599999999999994,4.180000000000007,0.8599999999999994,-1.039999999999992
2025-09-11,3,75.68,72.0,60.15,74.1,75.0,DA60/ID15,3.680000000000007,15.530000000000008,1.5800000000000125,0.6800000000000068
2025-09-11,4,75.68,72.37,59.94,74.1,74.1,DA60/ID15,3.3100000000000023,15.740000000000009,1.5800000000000125,1.5800000000000125
2025-09-11,5,75.68,74.1,60.0,74.1,75.0,DA60/ID15,1.5800000000000125,15.680000000000007,1.5800000000000125,0.6800000000000068
2025-09-11,6,77.26,75.68,62.94,75.0,75.68,DA60/ID15,1.5799999999999983,14.320000000000007,2.260000000000005,1.5799999999999983
2025-09-11,7,80.53,78.35,70.0,78.35,78.84,DA60/ID15,2.180000000000007,10.530000000000001,2.180000000000007,1.6899999999999977
2025-09-11,8,97.97,93.48,81.67,97.0,97.0,DA60/ID15,4.489999999999995,16.299999999999997,0.9699999999999989,0.9699999999999989
2025-09-11,9,88.12,87.0,78.35,85.15,85.38,DA60/ID15,1.1200000000000045,9.77000000000001,2.969999999999999,2.740000000000009
2025-09-11,10,49.7,49.7,31.68,41.0,46.01,DA60/ID15,0.0,18.020000000000003,8.700000000000003,3.690000000000005
2025-09-11,11,0.51,0.65,0.0,0.0,0.01,DA60/ID15,-0.14,0.51,0.51,0.5
2025-09-11,12,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,13,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,14,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,15,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,16,0.0,0.0,-0.01,0.0,0.0,DA60/ID15,0.0,0.01,0.0,0.0
2025-09-11,17,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,18,0.0,0.0,0.0,0.0,0.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-11,19,0.01,0.01,0.0,0.0,0.0,DA60/ID15,0.0,0.01,0.01,0.01
2025-09-11,20,85.0,85.0,62.94,82.35,81.67,DA60/ID15,0.0,22.060000000000002,2.6500000000000057,3.3299999999999983
2025-09-11,21,99.26,98.78,87.82,104.28,99.0,DA60/ID15,0.480000000000004,11.440000000000012,-5.019999999999996,0.2600000000000051
2025-09-11,22,99.02,98.54,90.0,109.79,98.76,DA60/ID15,0.47999999999998977,9.019999999999996,-10.77000000000001,0.2599999999999909
2025-09-11,23,93.84,92.26,85.98,104.28,92.26,DA60/ID15,1.5799999999999983,7.859999999999999,-10.439999999999998,1.5799999999999983
2025-09-11,24,89.1,88.12,81.17,100.0,88.12,DA60/ID15,0.9799999999999898,7.929999999999993,-10.900000000000006,0.9799999999999898
2025-09-11,25,1000.0,1000.0,1000.0,1000.0,1000.0,DA60/ID15,0.0,0.0,0.0,0.0
2025-09-12,1,103.33,104.79,100.12,106.01,104.79,DA60/ID15,-1.460000000000008,3.2099999999999937,-2.680000000000007,-1.460000000000008
2025-09-12,2,101.0,100.13,97.96,102.25,101.97,DA60/ID15,0.8700000000000045,3.0400000000000063,-1.25,-0.9699999999999989
2025-09-12,3,100.01,97.35,95.03,101.97,100.12,DA60/ID15,2.660000000000011,4.980000000000004,-1.9599999999999937,-0.10999999999999943
2025-09-12,4,97.53,95.03,93.08,100.44,97.53,DA60/ID15,2.5,4.450000000000003,-2.9099999999999966,0.0
2025-09-12,5,97.53,95.03,93.26,100.45,97.53,DA60/ID15,2.5,4.269999999999996,-2.9200000000000017,0.0
2025-09-12,6,100.12,98.68,95.03,102.05,100.12,DA60/ID15,1.4399999999999977,5.090000000000003,-1.9299999999999926,0.0
2025-09-12,7,102.25,103.81,100.0,104.79,102.25,DA60/ID15,-1.5600000000000023,2.25,-2.5400000000000063,0.0
2025-09-12,8,106.49,107.4,102.05,107.4,106.49,DA60/ID15,-0.9100000000000108,4.439999999999998,-0.9100000000000108,0.0
2025-09-12,9,105.16,106.49,100.12,106.49,104.79,DA60/ID15,-1.3299999999999983,5.039999999999992,-1.3299999999999983,0.36999999999999034
2025-09-12,10,95.03,93.26,85.15,93.26,93.84,DA60/ID15,1.769999999999996,9.879999999999995,1.769999999999996,1.1899999999999977
2025-09-12,11,64.67,66.0,40.12,50.83,56.44,DA60/ID15,-1.3299999999999983,24.550000000000004,13.840000000000003,8.230000000000004
2025-09-12,12,19.99,24.1,6.0,15.9,15.9,DA60/ID15,-4.110000000000003,13.989999999999998,4.089999999999998,4.089999999999998
2025-09-12,13,5.79,6.3,1.5,4.31,4.31,DA60/ID15,-0.5099999999999998,4.29,1.4800000000000004,1.4800000000000004
2025-09-12,14,4.31,4.31,1.03,1.84,3.52,DA60/ID15,0.0,3.2799999999999994,2.4699999999999998,0.7899999999999996
2025-09-12,15,2.2,3.52,0.65,1.03,1.5,DA60/ID15,-1.3199999999999998,1.5500000000000003,1.1700000000000002,0.7000000000000002
